txn_id,account_id,merchant_id,amount,txn_timestamp,txn_hour
231921,5188,2828,64.08,2024-02-09 17:48:00,17
231922,7289,661,51.01,2024-03-02 09:29:00,9
231923,15791,1134,210.87,2024-01-17 11:47:00,11
231924,15003,4043,48.37,2024-01-16 16:12:00,16
231925,17802,5702,6.39,2024-02-08 16:08:00,16
231926,11747,1992,46.97,2024-03-23 06:21:00,6
231927,24200,6975,22.17,2024-02-26 20:16:00,20
231928,13225,7328,57.9,2024-03-09 06:04:00,6
231929,5376,4256,81.46,2024-01-20 13:47:00,13
231930,23616,3656,108.38,2024-02-08 06:29:00,6
231931,2567,2889,40.46,2024-03-06 05:22:00,5
231932,9873,3295,28.51,2024-03-07 12:48:00,12
231933,24613,295,7.82,2024-01-28 06:53:00,6
231934,9040,610,66.15,2024-02-18 06:40:00,6
231935,18865,3416,43.64,2024-03-04 16:12:00,16
231936,4590,5810,49.52,2024-01-12 09:31:00,9
231937,15622,1824,65.38,2024-02-01 07:55:00,7
231938,17184,1619,48.96,2024-01-23 10:18:00,10
231939,5135,886,205.86,2024-03-15 15:41:00,15
231940,24233,1799,409.97,2024-03-15 22:27:00,22
231941,9359,2567,53.27,2024-01-07 11:05:00,11
231942,17939,4269,80.43,2024-01-10 10:38:00,10
231943,6882,1010,33.0,2024-02-04 07:59:00,7
231944,8658,596,51.12,2024-02-26 14:06:00,14
231945,15951,1776,102.83,2024-02-16 20:41:00,20
231946,20402,5657,173.44,2024-01-05 06:42:00,6
231947,22324,7461,397.05,2024-02-02 23:50:00,23
231948,3662,929,33.13,2024-01-02 11:50:00,11
231949,1290,6026,45.04,2024-02-25 15:15:00,15
231950,3310,5463,7.11,2024-03-17 18:53:00,18
231951,20521,19,210.08,2024-03-15 08:47:00,8
231952,24264,4936,73.34,2024-03-24 08:56:00,8
231953,7565,1276,6.0,2024-01-04 07:54:00,7
231954,16625,1532,20.07,2024-02-25 21:38:00,21
231955,8713,5977,35.87,2024-02-28 03:46:00,3
231956,7228,6484,222.1,2024-03-21 06:16:00,6
231957,11932,6345,9.37,2024-02-19 03:48:00,3
231958,16483,7180,274.84,2024-03-25 08:30:00,8
231959,5149,7479,111.21,2024-02-24 22:50:00,22
231960,11900,7449,60.36,2024-02-18 11:02:00,11
231961,19102,3357,33.06,2024-02-10 06:47:00,6
231962,22902,894,53.19,2024-01-14 03:38:00,3
231963,9803,5692,8.74,2024-02-27 13:04:00,13
231964,14094,3036,71.36,2024-02-26 15:12:00,15
231965,17247,6445,306.21,2024-02-14 20:31:00,20
231966,16315,6465,31.28,2024-01-04 17:57:00,17
231967,17567,7333,18.9,2024-01-24 22:11:00,22
231968,1670,5984,141.88,2024-01-17 22:34:00,22
231969,19752,4998,130.43,2024-01-23 15:39:00,15
231970,10012,3868,21.47,2024-03-22 07:57:00,7
231971,16319,830,116.46,2024-03-04 16:59:00,16
231972,14288,7437,77.64,2024-01-05 17:18:00,17
231973,18248,4451,26.91,2024-02-02 13:39:00,13
231974,4042,1781,78.03,2024-03-27 17:38:00,17
231975,20023,3929,97.6,2024-02-16 22:37:00,22
231976,5442,6390,4.09,2024-03-11 04:25:00,4
231977,21208,392,119.26,2024-03-01 21:27:00,21
231978,18386,2437,34.47,2024-01-29 10:39:00,10
231979,9495,4377,33.92,2024-03-07 15:58:00,15
231980,20371,7409,289.48,2024-02-18 16:05:00,16
231981,1324,514,30.03,2024-02-19 19:07:00,19
231982,9581,4941,78.39,2024-01-12 11:13:00,11
231983,22792,2260,15.47,2024-02-26 17:39:00,17
231984,13848,2315,100.72,2024-01-14 12:05:00,12
231985,24866,3055,70.32,2024-02-27 17:09:00,17
231986,7622,5753,172.32,2024-01-17 07:05:00,7
231987,11396,2095,36.91,2024-02-06 09:13:00,9
231988,10114,803,214.44,2024-03-04 16:14:00,16
231989,5330,6382,120.23,2024-01-20 01:28:00,1
231990,20193,2644,119.98,2024-01-06 00:41:00,0
231991,16619,644,12.74,2024-03-05 05:22:00,5
231992,14436,4389,156.05,2024-01-06 13:58:00,13
231993,7542,1417,431.72,2024-03-07 13:30:00,13
231994,8010,1024,68.12,2024-01-02 08:29:00,8
231995,4890,5508,13.54,2024-03-03 09:57:00,9
231996,19365,3039,24.63,2024-01-27 03:50:00,3
231997,24392,976,835.97,2024-01-18 23:35:00,23
231998,1649,5675,236.99,2024-03-24 10:45:00,10
231999,5672,1215,61.25,2024-02-05 09:41:00,9
232000,16896,2524,100.32,2024-03-11 04:14:00,4
232001,21479,340,375.04,2024-03-13 09:22:00,9
232002,22759,7021,314.16,2024-02-01 14:30:00,14
232003,22118,2234,714.25,2024-02-22 16:13:00,16
232004,23578,4400,138.49,2024-01-05 15:20:00,15
232005,20257,6269,217.13,2024-02-28 07:48:00,7
232006,8597,7141,34.93,2024-01-10 11:04:00,11
232007,8132,5803,196.31,2024-01-03 19:12:00,19
232008,21938,5679,1565.1,2024-01-09 08:41:00,8
232009,22653,4782,81.55,2024-02-09 14:08:00,14
232010,5342,1612,24.57,2024-01-05 12:09:00,12
232011,22321,7012,120.34,2024-03-19 13:08:00,13
232012,7966,7236,12.24,2024-01-08 07:37:00,7
232013,17209,5042,50.42,2024-02-04 10:51:00,10
232014,23141,1336,31.4,2024-01-05 15:27:00,15
232015,20035,4518,105.04,2024-03-01 03:27:00,3
232016,23228,7467,277.11,2024-01-16 16:19:00,16
232017,7434,5964,35.49,2024-01-20 17:26:00,17
232018,24269,1632,126.3,2024-02-02 18:30:00,18
232019,10018,7092,17.2,2024-03-18 14:22:00,14
232020,15472,438,103.26,2024-02-21 18:05:00,18
232021,24734,2178,17.23,2024-03-04 09:54:00,9
232022,23787,3078,154.34,2024-01-14 13:57:00,13
232023,266,691,32.87,2024-02-27 11:06:00,11
232024,1152,1763,37.16,2024-03-14 20:50:00,20
232025,4514,4585,39.76,2024-01-12 06:48:00,6
232026,19879,6734,406.02,2024-01-08 15:00:00,15
232027,19803,180,74.75,2024-01-12 06:47:00,6
232028,18893,3427,33.68,2024-02-17 08:56:00,8
232029,15933,3557,16.0,2024-03-26 16:02:00,16
232030,4515,4384,188.68,2024-01-06 19:46:00,19
232031,18132,1862,108.88,2024-03-13 21:55:00,21
232032,828,3394,37.76,2024-03-11 07:20:00,7
232033,811,4574,178.69,2024-02-28 22:10:00,22
232034,8619,3175,22.07,2024-03-05 17:55:00,17
232035,13978,1737,124.19,2024-01-10 08:30:00,8
232036,18366,95,41.48,2024-03-20 13:32:00,13
232037,14240,6568,75.33,2024-02-28 08:11:00,8
232038,2053,2883,1.26,2024-01-06 09:46:00,9
232039,16802,1403,163.77,2024-03-16 20:45:00,20
232040,17646,4269,80.2,2024-03-30 09:57:00,9
232041,4566,2578,236.25,2024-01-08 15:50:00,15
232042,7053,2720,10.59,2024-01-20 10:20:00,10
232043,17163,1767,34.65,2024-01-05 13:43:00,13
232044,10906,3356,109.11,2024-03-29 07:18:00,7
232045,7232,4672,23.93,2024-01-13 05:42:00,5
232046,13367,6969,312.71,2024-01-08 09:52:00,9
232047,7953,3132,15.98,2024-01-21 09:38:00,9
232048,4448,2192,97.61,2024-03-12 01:47:00,1
232049,499,2837,107.48,2024-01-19 14:36:00,14
232050,17644,5551,50.56,2024-01-01 09:16:00,9
232051,23169,933,153.86,2024-01-24 19:41:00,19
232052,18943,3492,81.85,2024-01-18 16:23:00,16
232053,21344,4956,18.15,2024-02-07 10:10:00,10
232054,5458,5765,150.35,2024-02-13 13:35:00,13
232055,16689,1700,52.8,2024-03-25 17:29:00,17
232056,15882,969,13.23,2024-03-01 11:36:00,11
232057,9021,3834,69.5,2024-03-25 21:05:00,21
232058,15910,5093,1.9,2024-02-05 10:27:00,10
232059,9606,5518,92.01,2024-03-20 06:37:00,6
232060,10804,5939,144.05,2024-02-13 15:46:00,15
232061,677,2094,181.95,2024-02-14 02:50:00,2
232062,844,3431,67.2,2024-02-09 05:08:00,5
232063,10103,2846,9.62,2024-01-26 04:58:00,4
232064,13540,6240,5.72,2024-02-03 07:18:00,7
232065,15675,6657,30.49,2024-03-16 06:37:00,6
232066,13871,816,70.6,2024-03-13 00:46:00,0
232067,24313,3805,76.41,2024-02-05 15:02:00,15
232068,3462,4556,10.45,2024-01-23 10:11:00,10
232069,24254,4554,3.5,2024-02-26 11:43:00,11
232070,3040,2805,21.03,2024-01-31 08:22:00,8
232071,19491,6008,198.93,2024-02-01 11:36:00,11
232072,15570,5641,79.39,2024-01-17 23:40:00,23
232073,10007,6620,46.17,2024-03-01 13:59:00,13
232074,24316,3991,62.67,2024-03-22 14:51:00,14
232075,3572,6256,26.05,2024-02-05 17:16:00,17
232076,15971,504,38.36,2024-02-06 16:41:00,16
232077,9585,7250,19.11,2024-01-07 08:43:00,8
232078,5361,5406,161.22,2024-03-08 16:30:00,16
232079,13237,269,208.25,2024-03-08 13:20:00,13
232080,18979,1415,140.33,2024-01-03 17:17:00,17
232081,23347,693,46.35,2024-01-09 03:41:00,3
232082,4780,6149,256.51,2024-01-08 09:13:00,9
232083,3470,1710,224.85,2024-02-02 09:42:00,9
232084,14019,27,354.45,2024-01-18 23:53:00,23
232085,2391,2735,245.72,2024-01-28 11:14:00,11
232086,14919,5858,20.05,2024-03-21 12:19:00,12
232087,11610,5406,234.15,2024-03-25 09:44:00,9
232088,9077,4431,59.09,2024-03-10 12:50:00,12
232089,9591,5343,43.2,2024-01-03 15:55:00,15
232090,16458,64,28.48,2024-01-21 17:51:00,17
232091,10247,50,62.99,2024-02-29 17:15:00,17
232092,18384,2110,21.12,2024-02-17 13:36:00,13
232093,24357,7158,2772.9,2024-02-25 11:39:00,11
232094,23058,1625,79.37,2024-03-07 20:41:00,20
232095,8085,5738,14.69,2024-03-06 05:03:00,5
232096,7709,2434,15.43,2024-02-14 10:25:00,10
232097,10845,3066,20.86,2024-02-17 17:14:00,17
232098,10034,5446,21.18,2024-02-07 08:29:00,8
232099,12543,4877,77.0,2024-03-24 12:43:00,12
232100,11430,3558,182.0,2024-01-05 01:21:00,1
232101,19454,3775,12.05,2024-03-12 16:31:00,16
232102,22946,3845,209.32,2024-03-01 10:25:00,10
232103,13876,1158,33.71,2024-03-01 13:10:00,13
232104,5813,4076,444.98,2024-03-24 14:11:00,14
232105,23465,4437,219.65,2024-02-04 14:01:00,14
232106,10228,3782,7.53,2024-03-17 14:45:00,14
232107,22695,4308,6.02,2024-02-22 02:52:00,2
232108,5418,4990,18.7,2024-01-04 05:18:00,5
232109,15658,1040,125.42,2024-03-13 12:46:00,12
232110,15912,1531,210.09,2024-03-20 08:33:00,8
232111,11216,124,32.27,2024-02-06 17:00:00,17
232112,960,5058,80.87,2024-03-24 07:41:00,7
232113,12859,6673,2.37,2024-01-14 15:37:00,15
232114,977,2220,33.46,2024-02-27 01:08:00,1
232115,8470,6349,22.21,2024-02-23 17:03:00,17
232116,11057,4237,312.75,2024-01-30 09:28:00,9
232117,17756,1674,40.65,2024-02-07 12:41:00,12
232118,1952,6942,44.28,2024-01-04 15:09:00,15
232119,22128,2035,78.53,2024-02-06 00:18:00,0
232120,16129,3907,941.22,2024-03-20 16:46:00,16
232121,17464,3195,197.61,2024-03-27 21:37:00,21
232122,14738,2867,20.24,2024-01-29 23:01:00,23
232123,7089,987,77.04,2024-01-08 13:59:00,13
232124,9125,5886,19.73,2024-01-23 22:05:00,22
232125,14957,7238,39.75,2024-01-11 22:50:00,22
232126,22509,6745,22.41,2024-01-06 04:55:00,4
232127,23227,5436,44.67,2024-02-13 22:17:00,22
232128,10618,134,1.3,2024-02-01 18:04:00,18
232129,20402,5637,11.82,2024-01-31 09:45:00,9
232130,3861,4828,23.11,2024-02-12 23:20:00,23
232131,14255,1415,6.55,2024-01-31 07:12:00,7
232132,14446,2530,73.34,2024-02-29 18:25:00,18
232133,3156,65,30.88,2024-02-22 14:47:00,14
232134,2310,3553,66.69,2024-03-15 10:20:00,10
232135,19103,3256,12.72,2024-03-30 10:11:00,10
232136,15312,6428,198.79,2024-03-04 06:35:00,6
232137,2369,5114,33.3,2024-02-28 11:30:00,11
232138,13781,326,51.98,2024-01-23 18:59:00,18
232139,6618,4076,45.25,2024-03-28 17:13:00,17
232140,624,5835,171.64,2024-01-22 16:38:00,16
232141,14578,5011,31.83,2024-03-26 20:24:00,20
232142,19600,1642,28.75,2024-02-12 18:47:00,18
232143,7855,1396,19.68,2024-02-19 13:57:00,13
232144,7178,54,61.46,2024-03-19 04:21:00,4
232145,8008,3012,35.71,2024-03-27 07:09:00,7
232146,20439,5888,120.17,2024-01-16 21:46:00,21
232147,15696,6685,22.54,2024-03-28 12:14:00,12
232148,22092,3111,2.4,2024-03-24 16:32:00,16
232149,5465,5086,14.42,2024-02-17 14:37:00,14
232150,18857,2833,21.29,2024-01-02 21:04:00,21
232151,5584,5680,50.52,2024-02-28 13:43:00,13
232152,3413,751,64.71,2024-03-26 04:10:00,4
232153,13716,1347,25.5,2024-03-06 14:18:00,14
232154,18127,1668,21.93,2024-02-17 20:28:00,20
232155,5204,6398,12.19,2024-01-17 17:34:00,17
232156,11279,5814,14.61,2024-01-29 18:08:00,18
232157,7348,6098,6.27,2024-02-09 07:41:00,7
232158,24443,6384,12.7,2024-02-28 04:59:00,4
232159,1089,4205,28.19,2024-03-23 13:46:00,13
232160,9712,6494,62.43,2024-02-23 11:11:00,11
232161,11620,3794,130.65,2024-01-08 16:12:00,16
232162,17641,2514,37.53,2024-01-04 10:38:00,10
232163,933,6987,173.36,2024-01-19 16:55:00,16
232164,21204,5130,577.97,2024-01-14 10:56:00,10
232165,9182,6403,78.28,2024-03-24 13:28:00,13
232166,16081,341,336.39,2024-03-26 15:16:00,15
232167,18615,7208,72.9,2024-01-17 12:52:00,12
232168,18690,1252,347.76,2024-03-10 06:22:00,6
232169,2630,2072,82.56,2024-02-23 21:49:00,21
232170,16781,4004,30.43,2024-03-15 02:50:00,2
232171,12158,2785,50.68,2024-02-27 09:42:00,9
232172,1202,3790,46.82,2024-03-29 06:41:00,6
232173,24538,6000,62.17,2024-01-06 06:38:00,6
232174,19637,7415,156.91,2024-02-27 13:01:00,13
232175,9315,4057,31.75,2024-01-15 15:20:00,15
232176,1550,1079,800.48,2024-03-12 01:55:00,1
232177,22203,3266,29.6,2024-02-21 10:45:00,10
232178,5449,4665,54.69,2024-02-21 10:50:00,10
232179,2573,6228,175.74,2024-02-17 16:55:00,16
232180,23421,3028,142.44,2024-02-16 18:24:00,18
232181,14416,6379,58.5,2024-02-16 08:34:00,8
232182,20956,73,74.26,2024-01-30 06:35:00,6
232183,3262,5196,118.14,2024-01-21 15:38:00,15
232184,9738,1862,8.43,2024-02-04 18:15:00,18
232185,16180,1693,14.34,2024-02-08 17:23:00,17
232186,24615,272,48.05,2024-02-10 08:22:00,8
232187,18699,3437,43.24,2024-01-24 10:02:00,10
232188,13428,1300,122.68,2024-01-11 02:50:00,2
232189,22446,6045,47.39,2024-02-03 08:17:00,8
232190,8351,449,248.42,2024-02-03 12:28:00,12
232191,16647,3392,224.87,2024-01-20 06:15:00,6
232192,9200,1587,705.69,2024-01-15 17:56:00,17
232193,20012,352,78.07,2024-01-29 16:27:00,16
232194,24622,6217,37.98,2024-02-08 14:29:00,14
232195,2085,5441,5.4,2024-01-10 12:56:00,12
232196,22784,5879,71.07,2024-01-01 14:17:00,14
232197,2964,2485,476.88,2024-03-05 10:39:00,10
232198,18706,7058,177.25,2024-02-13 22:38:00,22
232199,24712,6590,14.16,2024-02-11 12:58:00,12
232200,4874,6913,36.14,2024-01-24 16:14:00,16
232201,17461,4547,115.71,2024-02-03 03:06:00,3
232202,12562,3566,28.73,2024-01-09 02:24:00,2
232203,9427,5309,15.86,2024-03-28 23:13:00,23
232204,11683,3184,6.35,2024-01-19 13:42:00,13
232205,23231,1463,75.63,2024-03-18 08:15:00,8
232206,11964,5922,41.62,2024-02-05 16:49:00,16
232207,7523,3294,98.53,2024-03-28 20:23:00,20
232208,19516,745,15.58,2024-03-12 09:37:00,9
232209,5892,3130,392.0,2024-02-17 14:14:00,14
232210,5722,2871,18.55,2024-03-12 00:55:00,0
232211,7257,5025,135.49,2024-01-16 13:09:00,13
232212,10170,3373,5.59,2024-01-09 08:10:00,8
232213,14884,3583,161.36,2024-01-26 19:14:00,19
232214,4301,2971,34.5,2024-02-22 11:08:00,11
232215,10751,4630,312.75,2024-01-28 01:15:00,1
232216,17016,313,12.65,2024-02-10 11:52:00,11
232217,22765,1608,264.16,2024-03-11 16:13:00,16
232218,8881,4378,16.42,2024-03-23 16:28:00,16
232219,16298,4116,44.23,2024-02-21 02:34:00,2
232220,14162,5416,31.21,2024-01-10 09:39:00,9
232221,22640,5077,292.18,2024-03-07 12:19:00,12
232222,7301,2136,78.36,2024-01-02 12:06:00,12
232223,12130,4453,856.57,2024-02-08 12:33:00,12
232224,1965,4932,8.02,2024-01-22 09:26:00,9
232225,7429,2507,183.91,2024-03-12 14:19:00,14
232226,17731,525,48.2,2024-03-18 07:05:00,7
232227,4511,662,272.65,2024-02-21 03:36:00,3
232228,6694,3739,73.31,2024-01-13 02:34:00,2
232229,4901,3672,26.56,2024-03-08 12:43:00,12
232230,2933,2533,39.27,2024-03-16 19:42:00,19
232231,9356,1396,29.65,2024-03-04 06:38:00,6
232232,9599,440,59.75,2024-02-13 08:37:00,8
232233,22831,5045,158.3,2024-01-20 13:10:00,13
232234,14330,1629,72.01,2024-02-03 09:11:00,9
232235,3405,2922,972.61,2024-03-03 14:52:00,14
232236,13268,594,58.67,2024-01-21 13:38:00,13
232237,23977,7122,65.59,2024-03-23 17:42:00,17
232238,16158,3611,141.82,2024-03-07 08:45:00,8
232239,11505,2264,21.36,2024-03-04 15:47:00,15
232240,9903,1612,594.26,2024-02-28 14:06:00,14
232241,18904,5088,16.56,2024-01-24 06:49:00,6
232242,18914,7197,6.81,2024-03-22 16:07:00,16
232243,8778,506,47.53,2024-02-12 07:38:00,7
232244,17617,1065,73.74,2024-01-18 06:50:00,6
232245,15550,995,827.14,2024-03-07 13:39:00,13
232246,15935,5781,193.28,2024-01-20 09:33:00,9
232247,21377,156,135.38,2024-03-07 11:12:00,11
232248,9050,2878,44.98,2024-01-22 19:58:00,19
232249,22162,1674,280.58,2024-03-01 13:00:00,13
232250,23517,5064,804.59,2024-02-05 16:15:00,16
232251,6770,6747,241.29,2024-02-09 04:16:00,4
232252,7119,5493,79.89,2024-01-15 10:21:00,10
232253,5638,3204,163.55,2024-03-07 06:45:00,6
232254,20162,2936,77.92,2024-03-23 17:48:00,17
232255,23608,5706,18.81,2024-03-14 14:16:00,14
232256,3303,3706,400.38,2024-02-21 09:08:00,9
232257,12053,445,75.87,2024-02-06 20:16:00,20
232258,8000,6780,21.18,2024-02-26 23:23:00,23
232259,3588,2658,225.52,2024-01-22 12:19:00,12
232260,22019,5031,371.82,2024-01-26 14:33:00,14
232261,15410,3772,110.81,2024-01-16 08:28:00,8
232262,5750,370,47.11,2024-02-19 04:16:00,4
232263,12371,6683,56.41,2024-01-23 12:10:00,12
232264,24114,4722,12.43,2024-02-29 11:32:00,11
232265,11043,7329,105.8,2024-01-05 00:54:00,0
232266,21858,4538,55.73,2024-03-20 19:25:00,19
232267,1810,5802,24.56,2024-02-08 08:00:00,8
232268,19388,7245,39.46,2024-02-11 08:58:00,8
232269,19133,5725,62.85,2024-02-01 06:32:00,6
232270,19637,2160,50.06,2024-02-24 12:29:00,12
232271,248,4537,67.56,2024-01-08 08:44:00,8
232272,15404,825,37.23,2024-02-21 11:07:00,11
232273,23214,5226,41.98,2024-02-16 17:29:00,17
232274,18582,3123,140.35,2024-01-31 06:36:00,6
232275,11546,6746,160.31,2024-03-02 07:13:00,7
232276,19221,6996,183.74,2024-02-12 14:27:00,14
232277,19673,978,23.21,2024-01-05 07:04:00,7
232278,4548,5287,46.78,2024-01-05 08:35:00,8
232279,17890,4851,99.68,2024-02-13 12:03:00,12
232280,2674,6453,10.21,2024-01-23 11:47:00,11
232281,21553,5541,204.06,2024-02-08 12:58:00,12
232282,17946,3068,25.83,2024-03-26 16:04:00,16
232283,1384,4356,118.56,2024-03-10 13:27:00,13
232284,8152,4068,53.12,2024-02-19 23:46:00,23
232285,18820,1920,207.15,2024-02-24 17:57:00,17
232286,17547,4340,621.1,2024-03-10 09:27:00,9
232287,23998,4105,36.96,2024-01-14 04:49:00,4
232288,4966,1586,19.29,2024-03-10 17:47:00,17
232289,3142,3007,5.03,2024-01-28 14:59:00,14
232290,8079,4593,18.08,2024-03-06 15:30:00,15
232291,949,6116,67.79,2024-01-03 08:00:00,8
232292,111,4097,59.77,2024-01-01 13:09:00,13
232293,15406,2497,367.65,2024-03-28 04:16:00,4
232294,24624,5064,235.24,2024-03-07 14:29:00,14
232295,24385,3236,125.56,2024-03-20 11:45:00,11
232296,17521,2684,71.6,2024-02-19 10:46:00,10
232297,7750,3087,62.25,2024-02-27 07:46:00,7
232298,6700,1979,22.6,2024-02-18 22:55:00,22
232299,715,4851,62.11,2024-02-06 16:04:00,16
232300,4226,2873,7.7,2024-01-24 08:12:00,8
232301,22899,2911,180.24,2024-02-04 06:21:00,6
232302,16248,4768,101.33,2024-03-13 04:56:00,4
232303,1063,2977,378.52,2024-02-23 08:16:00,8
232304,24866,2654,105.28,2024-03-06 17:46:00,17
232305,7062,4200,6.01,2024-03-05 23:39:00,23
232306,15059,2935,81.31,2024-02-24 11:07:00,11
232307,1416,682,18.65,2024-03-24 05:01:00,5
232308,3721,4009,14.32,2024-01-18 10:57:00,10
232309,5049,1953,26.86,2024-01-27 17:28:00,17
232310,13066,6801,60.87,2024-03-25 20:01:00,20
232311,3313,4436,170.82,2024-03-09 00:49:00,0
232312,10429,3550,35.71,2024-03-19 20:14:00,20
232313,203,2054,506.77,2024-02-28 16:38:00,16
232314,24495,5908,57.25,2024-02-01 13:32:00,13
232315,16325,2296,48.26,2024-01-27 16:37:00,16
232316,20673,6663,142.66,2024-02-05 23:22:00,23
232317,20054,5071,53.15,2024-03-30 08:09:00,8
232318,1403,1088,18.74,2024-01-17 17:55:00,17
232319,20822,1390,223.18,2024-03-27 02:54:00,2
232320,24035,3557,38.21,2024-01-28 09:34:00,9
232321,5542,7370,138.61,2024-01-09 08:59:00,8
232322,4907,1030,15.21,2024-02-13 15:14:00,15
232323,9418,5107,80.02,2024-02-08 08:50:00,8
232324,15662,2000,19.49,2024-03-26 04:40:00,4
232325,8869,2875,53.62,2024-01-03 18:03:00,18
232326,20050,6144,172.34,2024-03-26 21:18:00,21
232327,17763,3435,46.65,2024-03-01 16:06:00,16
232328,17066,2878,9.42,2024-01-08 13:14:00,13
232329,11845,4820,59.79,2024-02-17 03:44:00,3
232330,15597,1275,18.93,2024-02-28 17:57:00,17
232331,6581,3101,240.42,2024-03-10 10:36:00,10
232332,20746,652,22.84,2024-02-11 18:46:00,18
232333,12645,3387,66.0,2024-01-03 17:42:00,17
232334,263,4404,29.27,2024-01-22 10:28:00,10
232335,17522,2360,38.13,2024-02-15 07:51:00,7
232336,19303,4400,303.37,2024-03-28 09:08:00,9
232337,3189,7037,979.42,2024-03-15 09:59:00,9
232338,19633,2460,5.54,2024-03-26 15:29:00,15
232339,17574,5616,35.55,2024-01-23 17:59:00,17
232340,4822,6008,56.77,2024-03-30 06:09:00,6
232341,8830,2585,27.62,2024-03-20 04:46:00,4
232342,10522,6971,284.56,2024-01-24 11:59:00,11
232343,6781,6007,112.06,2024-03-23 00:24:00,0
232344,20744,5018,54.49,2024-02-20 12:27:00,12
232345,10074,2610,126.04,2024-02-24 02:05:00,2
232346,13199,3655,42.33,2024-03-05 06:27:00,6
232347,11229,6944,314.02,2024-01-22 16:28:00,16
232348,20965,6830,51.49,2024-03-24 10:39:00,10
232349,2823,2512,27.56,2024-03-18 10:25:00,10
232350,14067,954,43.25,2024-02-18 08:07:00,8
232351,9085,2847,96.53,2024-01-03 13:23:00,13
232352,10122,1927,43.19,2024-01-03 14:47:00,14
232353,3309,1670,33.28,2024-03-22 16:26:00,16
232354,16024,5047,72.68,2024-03-29 07:42:00,7
232355,15739,5398,11.96,2024-01-10 12:13:00,12
232356,1589,4165,44.09,2024-02-18 13:55:00,13
232357,23406,1701,78.41,2024-03-06 16:07:00,16
232358,14954,6214,81.01,2024-01-02 20:57:00,20
232359,18912,3733,27.99,2024-03-30 06:33:00,6
232360,22295,3341,87.4,2024-02-15 17:39:00,17
232361,6665,4173,193.13,2024-02-11 20:13:00,20
232362,13853,1158,49.16,2024-01-02 03:13:00,3
232363,17806,1961,1005.79,2024-03-26 15:22:00,15
232364,10039,5506,13.61,2024-03-17 12:35:00,12
232365,24132,367,26.72,2024-01-19 12:53:00,12
232366,15348,1054,18.74,2024-01-03 08:07:00,8
232367,8563,1810,74.32,2024-02-02 17:08:00,17
232368,19015,4778,284.14,2024-01-15 08:58:00,8
232369,11177,4345,1.48,2024-03-10 04:28:00,4
232370,11245,1022,39.81,2024-03-10 16:31:00,16
232371,16382,5090,9.32,2024-03-10 16:48:00,16
232372,23654,2283,121.92,2024-02-18 11:45:00,11
232373,9012,392,113.91,2024-03-02 06:37:00,6
232374,18266,2647,144.18,2024-03-10 17:59:00,17
232375,13232,4876,31.73,2024-03-20 10:05:00,10
232376,4588,1115,69.59,2024-03-14 15:15:00,15
232377,11494,387,240.7,2024-01-25 11:01:00,11
232378,6546,2661,172.82,2024-01-13 10:38:00,10
232379,5548,5172,489.78,2024-01-04 20:17:00,20
232380,8969,6208,3452.47,2024-01-18 17:34:00,17
232381,17230,5572,487.8,2024-03-27 15:31:00,15
232382,22441,2100,35.42,2024-02-05 15:47:00,15
232383,306,7031,66.87,2024-03-25 09:18:00,9
232384,18382,2251,83.45,2024-02-25 03:08:00,3
232385,6670,6799,1582.78,2024-01-22 13:31:00,13
232386,1953,1392,152.04,2024-01-23 18:30:00,18
232387,1412,5002,157.75,2024-01-16 13:17:00,13
232388,3906,5724,53.41,2024-01-02 17:19:00,17
232389,6382,6804,75.32,2024-03-10 20:16:00,20
232390,13497,3721,145.51,2024-02-12 11:10:00,11
232391,21296,4835,125.0,2024-01-23 11:01:00,11
232392,4477,2328,198.21,2024-02-09 08:49:00,8
232393,14884,4580,35.75,2024-02-20 20:52:00,20
232394,4690,4267,85.26,2024-01-18 16:13:00,16
232395,3856,3356,310.0,2024-03-03 13:49:00,13
232396,15412,6847,68.0,2024-01-12 13:52:00,13
232397,4737,6280,67.14,2024-03-20 22:57:00,22
232398,20191,148,21.87,2024-02-16 06:31:00,6
232399,13005,4159,18.66,2024-03-28 10:26:00,10
232400,2681,7079,84.42,2024-02-14 09:09:00,9
232401,16275,6352,201.18,2024-02-25 07:50:00,7
232402,12125,2899,11.81,2024-03-24 12:51:00,12
232403,3124,7392,9.52,2024-01-24 09:21:00,9
232404,9177,2199,105.59,2024-02-28 03:18:00,3
232405,24900,2500,183.94,2024-03-24 22:19:00,22
232406,10625,1070,22.65,2024-01-21 19:59:00,19
232407,15180,7386,69.48,2024-02-06 07:19:00,7
232408,1436,4520,105.11,2024-01-20 17:56:00,17
232409,13585,5239,43.17,2024-02-10 09:43:00,9
232410,15055,5642,33.17,2024-02-14 09:41:00,9
232411,19376,5170,279.71,2024-03-09 23:26:00,23
232412,19660,6131,27.89,2024-02-17 17:05:00,17
232413,12891,1688,85.04,2024-03-12 22:31:00,22
232414,24896,2971,30.43,2024-03-11 11:25:00,11
232415,9703,2132,81.45,2024-01-13 11:54:00,11
232416,24986,5642,86.93,2024-02-03 07:35:00,7
232417,24674,1501,70.48,2024-01-16 06:12:00,6
232418,9842,1988,512.99,2024-02-13 17:05:00,17
232419,19531,1715,25.07,2024-01-14 09:42:00,9
232420,5176,4090,204.41,2024-02-11 14:38:00,14
232421,3507,2822,11.47,2024-01-05 16:18:00,16
